School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Alyssa Shuman,So.,,,,USA,"Bloomsburg, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Goalkeeper
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Hannah Demong,Fr.,,,,USA,"Campbell, N.Y.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2029,Forward
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Jakayla Holmes,So.,,,,USA,"Germansville, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Emily Smith,Gr.,,,,USA,"Lehman, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2025,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Kerrah Clymer,So.,,,,USA,"Wellsboro, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Forward
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Taylar Luckenbill,Gr.,,,,USA,"Harrisburg, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2025,Defender
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Sarah Rader,So.,,,,USA,"Falling Waters, W. Va.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Forward
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Lauren Straub,Jr.,,,,USA,"Walnutport, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2027,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Magi Earnest,Sr.,,,,USA,"Millville, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2026,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Katelyn Rueppel,Sr.,,,,USA,"Myerstown, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2026,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Olivia Hudson,Jr.,,,,USA,"Camden, Del.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2027,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Quelyn Nepa,Jr.,,,,USA,"Easton, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2027,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Brynn Knepp,Fr.,,,,USA,"McClure, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2029,Forward
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Julia Flynn,Fr.,,,,USA,"Hackettstown, N.J.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2029,Forward
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Riley Bittenbender,So.,,,,USA,"Scranton, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Catherine Simone,Sr.,,,,USA,"Lewisburg, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2026,Defender
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Sam Kozminski,Jr.,,,,USA,"Pennsburg, Pa.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2027,Defender
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Hannah Degen,So.,,,,USA,"Edgewater, Md.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Defender
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Taya-Reese Johnson,So.,,,,International,"Brampton, Ontario",Canada,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Midfielder
Commonwealth University-Mansfield,Pennsylvania State Athletic Conference,Caitlyn Hoppe,So.,,,,USA,"Columbus, N.J.",,,https://gomounties.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 10%,2028,Midfielder
Concord,Mountain East Conference,Maddie Loughborough,FR,,,,International,"Bath, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Goalkeeper
Concord,Mountain East Conference,Kayla Garza,SO,,,,USA,"Washington, D.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Goalkeeper
Concord,Mountain East Conference,Sarah Pattillo,JR,,,,USA,"Katy, Texas",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Goalkeeper
Concord,Mountain East Conference,Lisa Faber-Andersson,FR,,,,International,"Enkoping, Sweden",Sweden,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Defender
Concord,Mountain East Conference,Tiana Campbell,FR,,,,International,"Plymouth, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Midfielder
Concord,Mountain East Conference,Emma Ring,SR,,,,USA,"Carthage, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2026,Defender
Concord,Mountain East Conference,Katie Garratt,SO,,,,International,"Yeovil, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Midfielder
Concord,Mountain East Conference,Olivia Bekeleski,GR,,,,USA,"Mansfield, Ohio",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2025,Defender
Concord,Mountain East Conference,Marika Svensson,FR,,,,International,"Jaegerspris, Denmark",Denmark,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Midfielder
Concord,Mountain East Conference,Anna Davis,SR,,,,International,"Barnsley, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2026,Midfielder
Concord,Mountain East Conference,Alma Kindberg,SO,,,,International,"Karlstad, Sweden",Sweden,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Forward
Concord,Mountain East Conference,Ailsa Swinburne,FR,,,,International,"Newcastle, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Forward
Concord,Mountain East Conference,Caitlin Webster,JR,,,,International,"Sydney, Australia",Australia,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Forward
Concord,Mountain East Conference,Leah Fleming,SR,,,,International,"Arbroath, Scotland",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2026,Midfielder
Concord,Mountain East Conference,Taryn Kelly,FR,,,,USA,"Allendale, Mich.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Forward
Concord,Mountain East Conference,Lotte Fasen,SO,,,,International,"Vestfossen, Norway",Norway,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Defender
Concord,Mountain East Conference,Holly Gray,JR,,,,International,"Gold Coast, Australia",Australia,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Midfielder
Concord,Mountain East Conference,Payton Harvey,SO,,,,USA,"Parkersburg, W.Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Defender
Concord,Mountain East Conference,Lilly Lucas,FR,,,,USA,"Hurricane, W.Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Midfielder
Concord,Mountain East Conference,Ella Rowell,FR,,,,International,"Harrogate, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Forward
Concord,Mountain East Conference,Nora Voisey,SR,,,,USA,"Clarksville, Ohio",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2026,Midfielder
Concord,Mountain East Conference,Olivia Shollenberger,SR,,,,USA,"Easton, Pa.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2026,Defender
Concord,Mountain East Conference,Carly Rohrbach,JR,,,,USA,"Macungie, Pa.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Defender
Concord,Mountain East Conference,Makenzie Milburn,FR,,,,USA,"Purcellville, Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Midfielder
Concord,Mountain East Conference,Jessica Neville,JR,,,,International,"Leicester, England",United Kingdom,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Midfielder
Concord,Mountain East Conference,Sophia Chugha,JR,,,,USA,"Charleston, W.Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Midfielder
Concord,Mountain East Conference,Hailey Peterson,SO,,,,USA,"High Point, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Forward
Concord,Mountain East Conference,Caitlyn Martin,SO,,,,USA,"Spring Grove, Pa.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Midfielder
Concord,Mountain East Conference,Hannah Berger,SO,,,,USA,"Emerald Isle, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Midfielder
Concord,Mountain East Conference,Jordan Martinez,SO,,,,USA,"Parrish, Fla.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Defender
Concord,Mountain East Conference,Delaney Gill,JR,,,,USA,"Wake Forest, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Defender
Concord,Mountain East Conference,Zakiya Jackson,SO,,,,USA,"Waldorf, Md.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Defender
Concord,Mountain East Conference,Madison Sharp,FR,,,,USA,"Colorado Springs, Colo.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Defender
Concord,Mountain East Conference,Taylor Sharpe,SO,,,,USA,"Taylorsville, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Defender
Concord,Mountain East Conference,Emma Landolfo,JR,,,,USA,"Urbana, Ohio",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Forward
Concord,Mountain East Conference,Reagan Southers,SO,,,,USA,"Princeton, W.Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Forward
Concord,Mountain East Conference,Emma Simmons,SO,,,,USA,"Cross Lanes, W.Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Midfielder
Concord,Mountain East Conference,Delaney Cook,FR,,,,USA,"Portsmouth, N.H.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Midfielder
Concord,Mountain East Conference,Rylee Beck,FR,,,,USA,"Greeley, Colo.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Defender
Concord,Mountain East Conference,Liliana Villa,FR,,,,USA,"Nashville, Tenn.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Midfielder
Concord,Mountain East Conference,Reagan Patrick,SO,,,,USA,"Boise, Idaho",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Midfielder
Concord,Mountain East Conference,Madison Galette,FR,,,,USA,"Valley Stream, N.Y.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Forward
Concord,Mountain East Conference,Taylor Leach,JR,,,,USA,"Pinehurst, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2027,Midfielder
Concord,Mountain East Conference,Kelsie Groseclose,SO,,,,USA,"Christiansburg, Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Midfielder
Concord,Mountain East Conference,Joedith Plaza,FR,,,,USA,"Hope Mills, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Defender
Concord,Mountain East Conference,Lynsey Hutzler,FR,,,,USA,"Asheville, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Forward
Concord,Mountain East Conference,Mikaylah Gomez,SO,,,,USA,"Kingsland, Ga.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2028,Defender
Concord,Mountain East Conference,Riley Riggs,FR,,,,USA,"Princeton, W.Va.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Defender
Concord,Mountain East Conference,Sydney Tucker,SR,,,,USA,"Raleigh, N.C.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2026,Forward
Concord,Mountain East Conference,Kaylin Lingis,FR,,,,USA,"Port St. Lucie, Fla.",,,https://cumountainlions.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 53%,2029,Forward
